id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names
373605,chr9,75623513,75623761,75623627,75623646,1.65e-06,+,1,41,Distal,75623636,75265654.0,75866466.0,2,0,41,2,5,771,4.48,0.84,0.74,5.93,4.481e-09,3.84251404483188e-06,0.24,0.8117,0.9999556432009742,8.39,0.0003948,0.035809192252964424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
373607,chr9,75625164,75625368,N,N,N,N,N,5,Distal,75625266,75265654.0,75866466.0,2,0,5,2,5,771,2.54,0.08,0.33,5.44,7.234e-08,4.309232044982699e-05,-0.96,0.3395,0.9999556432009742,29.07,9.025e-07,0.00021168898551959122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
373864,chr9,76576549,76576764,N,N,N,N,N,5,Distal,76576656,76447653.0,76676656.0,2,0,5,2,5,771,2.29,0.39,0.48,4.41,1.193e-05,0.003331828791075051,-0.35,0.7275,0.9999556432009742,4.38,0.007173000000000001,0.19584382766278047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
375836,chr9,84224335,84224660,N,N,N,N,N,19,Distal,84224497,84124497.0,84397264.0,2,0,19,2,5,771,2.94,0.3,0.57,5.81,9.311e-09,7.275780271282633e-06,-1.07,0.2857,0.9999556432009742,4.48,0.006546,0.18639435140836333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
376484,chr9,86565749,86565970,86565767,86565786,1.14e-05,+,1,3,Distal,86565776,86465776.0,86948809.0,2,0,3,2,5,771,2.12,0.33,0.31,6.55,1.087e-10,1.3935238789571695e-07,0.11,0.9136,0.9999556432009742,7.16,0.0008238999999999999,0.05739694931188018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
378058,chr9,90960916,90961142,N,N,N,N,N,37,Distal,90961029,90861029.0,91061029.0,2,0,37,2,5,771,5.06,0.67,1.05,5.57,3.469e-08,2.2829278777459407e-05,-0.86,0.3906,0.9999556432009742,2.59,0.04873,0.5493138342257373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
382220,chr9,104750437,104750747,104750612,104750631,8.6e-06,+,1,80,Intron,104750621,104650621.0,104863428.0,2,0,80,2,5,771,6.14,0.48,0.95,5.39,9.499e-08,5.463147093567253e-05,-0.76,0.4501,0.9999556432009742,10.68,0.0001246,0.016108592187793428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
383065,chr9,107615627,107615827,N,N,N,N,N,3,Distal,107615727,107465753.0,108272734.0,2,0,3,2,5,771,2.21,0.4,0.41,4.2,2.967e-05,0.007026380608875128,-0.03,0.9756,0.9999556432009742,7.0,0.0009157999999999999,0.061008639268434285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,KLF4,,0.0,0.0,0.0,0.0,,
383070,chr9,107635589,107635791,107635677,107635696,2.96e-05,+,1,12,Distal,107635686,107465753.0,108272734.0,2,0,12,2,5,771,5.04,1.29,0.73,7.72,3.59e-14,9.153555962962962e-11,1.58,0.1138,0.9999556432009742,3.84,0.0121,0.25941237893556723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KLF4,,0.0,0.0,0.0,0.0,,
383158,chr9,107849440,107849642,N,N,N,N,N,4,Distal,107849541,107465753.0,108272734.0,2,0,4,2,5,771,2.39,0.56,0.47,4.33,1.696e-05,0.004434392647170528,0.33,0.7414,0.9999556432009742,6.45,0.0013289999999999999,0.07649850677257525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,KLF4,,0.0,0.0,0.0,0.0,,
383165,chr9,107866742,107867115,N,N,N,N,N,13,Distal,107866928,107465753.0,108272734.0,2,0,13,2,5,771,2.88,0.3,0.53,5.66,2.108e-08,1.4718137241379313e-05,-0.87,0.3828,0.9999556432009742,6.11,0.001702,0.0890692632459141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,KLF4,,0.0,0.0,0.0,0.0,,
383283,chr9,108182282,108182450,108182357,108182376,8.95e-05,-,1,3,Distal,108182366,107465753.0,108282366.0,2,0,3,2,5,771,2.34,0.44,0.43,4.73,2.688e-06,0.0009702230508385744,0.04,0.9665,0.9999556432009742,3.8,0.01258,0.2656168323876706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KLF4,,0.0,0.0,0.0,0.0,,
383413,chr9,108636071,108636351,108636234,108636253,7.96e-06,-,1,68,Distal,108636243,108468521.0,108761985.0,2,0,68,2,5,771,5.01,0.61,1.1,4.91,1.101e-06,0.0004610464288321168,-0.96,0.3378,0.9999556432009742,4.58,0.005947999999999999,0.17655222230845513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
383498,chr9,108865812,108866033,108865865,108865884,1.85e-05,+,3,3,Distal,108865874,108761966.0,108965874.0,2,0,3,2,5,771,4.28,0.37,0.59,8.5,1.0189999999999999e-16,4.039574764367816e-13,-0.82,0.4107,0.9999556432009742,4.94,0.004314,0.14867254235082095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
383623,chr9,109164149,109164319,109164208,109164227,1.79e-05,+,1,3,Intron,109164217,108954162.0,109264217.0,2,0,3,2,5,771,2.07,0.91,0.44,4.19,3.072e-05,0.007220395657220894,1.91,0.056260000000000004,0.7414479303941651,2.04,0.09644,0.7422529181944196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,CTNNAL1,
383727,chr9,109433111,109433317,109433206,109433225,2.14e-05,-,1,3,Intron,109433215,109333215.0,109533215.0,2,0,3,2,5,771,2.06,0.32,0.37,5.28,1.6609999999999999e-07,8.919505218408736e-05,-0.22,0.8235,0.9999556432009742,3.53,0.016669999999999997,0.31299908441292784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
383792,chr9,109629606,109629912,109629773,109629792,1.33e-05,+,1,28,Distal,109629782,109529782.0,109818074.0,2,0,28,2,5,771,7.95,0.28,0.72,12.93,9.675e-35,3.17169075e-30,-1.3,0.1923,0.9999556432009742,3.86,0.01187,0.25739108699760616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
383927,chr9,110021811,110022262,N,N,N,N,N,26,Intron,110022036,109903721.0,110122036.0,2,0,26,2,5,771,2.13,0.18,0.5,4.52,7.195e-06,0.0021759435718050066,-1.4,0.1628,0.9999556432009742,6.9,0.000978,0.06354129501698752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
384229,chr9,110919738,110919996,110919850,110919869,8.65e-05,+,1,40,Intron,110919859,110427689.0,111299548.0,2,0,40,2,5,771,6.32,0.64,0.97,6.56,1.0159999999999999e-10,1.3147441052631574e-07,-0.64,0.5233,0.9999556432009742,3.25,0.0227,0.37311888594417786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,LPAR1,,0.0,0.0,0.0,0.0,,
384929,chr9,112864469,112864779,112864705,112864724,6.51e-05,-,1,18,Intron,112864714,112764714.0,112964714.0,2,0,18,2,5,771,3.27,0.72,0.69,5.2,2.625e-07,0.00013346574039881827,0.11,0.915,0.9999556432009742,8.51,0.0003676,0.0341797002160994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
385328,chr9,113992970,113993222,113993176,113993195,7.03e-05,+,1,5,Intron,113993185,113893185.0,114093185.0,2,0,5,2,5,771,2.79,0.41,0.42,5.83,8.167999999999999e-09,6.530880455284553e-06,-0.02,0.9806,0.9999556432009742,4.91,0.004446,0.14977272137404582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
385457,chr9,114374934,114375183,114375062,114375081,7.49e-05,+,1,32,Intron,114375071,114275071.0,114475071.0,2,0,32,2,5,771,4.03,0.77,0.92,5.19,2.727e-07,0.00013783743634361234,-0.37,0.7106,0.9999556432009742,8.28,0.00042,0.037404939197930136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
387969,chr9,123549214,123549557,N,N,N,N,N,5,Intron,123549385,123449385.0,124041172.0,2,0,5,2,5,771,2.31,0.46,0.46,5.35,1.181e-07,6.615416183889339e-05,0.0,0.9974,0.9999556432009742,4.83,0.00477,0.15586701775204098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,LHX2,,0.0,0.0,0.0,0.0,,
388073,chr9,123749560,123749882,123749710,123749729,3.12e-05,+,1,127,Intron,123749719,123544181.0,124041172.0,2,0,127,2,5,771,8.89,0.41,1.42,4.73,2.733e-06,0.000983007553291536,-1.01,0.3133,0.9999556432009742,4.23,0.008217,0.2103284621580491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LHX2,,0.0,0.0,0.0,0.0,,
390035,chr9,129261510,129261900,129261654,129261673,4.05e-05,-,1,64,Distal,129261663,129161663.0,129569762.0,2,0,64,2,5,771,5.71,0.85,0.91,5.42,8.196e-08,4.806102286201022e-05,-0.11,0.9131,0.9999556432009742,5.23,0.003378,0.13174219136641738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
390043,chr9,129274400,129274588,129274474,129274493,4.54e-06,+,1,7,Distal,129274483,129174178.0,129569762.0,2,0,7,2,5,771,2.65,0.47,0.58,4.37,1.434e-05,0.0038619844214229865,-0.39,0.6945,0.9999556432009742,4.76,0.005079,0.1613386346899225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
390166,chr9,129508653,129508881,N,N,N,N,N,17,Intron,129508767,129174178.0,129608767.0,2,0,17,2,5,771,3.74,0.23,0.52,5.48,5.724e-08,3.5404920000000005e-05,-0.79,0.4306,0.9999556432009742,14.31,3.001e-05,0.0054104751529169895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
391497,chr9,133073153,133073364,N,N,N,N,N,3,Distal,133073258,132973258.0,133173258.0,2,0,3,2,5,771,2.06,0.31,0.31,5.45,6.666e-08,4.014932383202101e-05,-0.01,0.9882,0.9999556432009742,5.09,0.0037890000000000003,0.13854715745944227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
392689,chr9,136111986,136112229,N,N,N,N,N,12,Distal,136112107,135967711.0,136212107.0,2,0,12,2,5,771,4.06,1.41,0.86,4.47,9.104e-06,0.002659082569367841,1.21,0.2256,0.9999556432009742,3.35,0.02022,0.34848001952684937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NACC2,,0.0,0.0,0.0,0.0,,
392729,chr9,136220198,136220568,N,N,N,N,N,58,Intron,136220383,136120383.0,136320383.0,2,0,58,2,5,771,6.79,0.9,1.01,5.57,3.615e-08,2.361167775142315e-05,-0.16,0.8747,0.9999556432009742,4.33,0.007528,0.20128533467976853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
392948,chr9,136703344,136703596,N,N,N,N,N,13,Distal,136703470,136603470.0,136803470.0,2,0,13,2,5,771,2.67,0.9,0.6,4.32,1.779e-05,0.00461808141402715,1.0,0.3155,0.9999556432009742,3.52,0.01686,0.3148320432907478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
395654,chr10,5305414,5305665,N,N,N,N,N,135,Distal,5305539,5205539.0,5630037.0,2,0,135,2,5,771,16.59,0.31,2.38,4.18,3.185e-05,0.007437742079375849,-0.97,0.3317,0.9999556432009742,2.59,0.049,0.5507521918725203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,"NET1,TUBAL3",
397885,chr10,12181366,12181778,12181651,12181670,1.03e-05,+,1,14,Intron,12181660,11819985.0,12281660.0,2,0,14,2,5,771,2.38,0.29,0.47,5.62,2.6460000000000003e-08,1.7964330710059174e-05,-0.82,0.4143,0.9999556432009742,12.93,4.928e-05,0.007976905976957443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
398002,chr10,12536969,12537236,12537096,12537115,2.11e-05,-,2,24,Intron,12537105,12264329.0,12656730.0,2,0,24,2,5,771,2.3,0.95,0.6,4.14,3.914e-05,0.008756942170945727,1.36,0.1738,0.9999556432009742,1.94,0.1101,0.7822491655916198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
398369,chr10,13773287,13773516,N,N,N,N,N,4,Intron,13773401,13660148.0,13873401.0,2,0,4,2,5,771,2.95,0.52,0.61,4.79,2.007e-06,0.0007608353540748897,-0.3,0.7615,0.9999556432009742,8.19,0.0004409,0.03863650026731162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
398848,chr10,15225638,15225882,N,N,N,N,N,3,Intron,15225760,15125760.0,15419493.0,2,0,3,2,5,771,2.01,0.21,0.31,5.11,3.9689999999999996e-07,0.00019054216882845188,-0.47,0.6391,0.9999556432009742,12.48,5.86e-05,0.0091978886000912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,FAM171A1,
398974,chr10,15684737,15685087,N,N,N,N,N,93,Intron,15684912,15584912.0,15784912.0,2,0,93,2,5,771,4.38,0.74,0.97,4.91,1.1320000000000001e-06,0.00047087711661631434,-0.52,0.5998,0.9999556432009742,6.11,0.0017059999999999998,0.08921077660463349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
399255,chr10,17013418,17013742,N,N,N,N,N,7,Intron,17013580,16843452.0,17230844.0,2,0,7,2,5,771,3.71,0.47,0.37,7.43,2.825e-13,6.039788586956522e-10,0.37,0.7086,0.9999556432009742,4.34,0.007437999999999998,0.19986475027322406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
400142,chr10,21090704,21090896,21090790,21090809,5.88e-06,-,1,5,Distal,21090799,20990799.0,21270153.0,2,0,5,2,5,771,2.83,0.28,0.54,5.17,2.926e-07,0.00014639122485465118,-0.95,0.3439,0.9999556432009742,9.33,0.0002378,0.0253575613692689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
400427,chr10,22134019,22134608,N,N,N,N,N,42,Distal,22134313,21989850.0,22586628.0,2,0,42,2,5,771,2.05,0.69,0.54,4.39,1.314e-05,0.003608279641005185,0.68,0.4987,0.9999556432009742,5.32,0.003137,0.12631466181201378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,6.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,BMI1,,0.0,0.0,0.0,0.0,,
400913,chr10,23871275,23871572,23871444,23871463,5.1e-06,+,1,10,Distal,23871453,23703058.0,23994668.0,2,0,10,2,5,771,4.31,0.41,0.37,10.41,8.052e-24,8.940694045161289e-20,0.13,0.8929,0.9999556432009742,9.79,0.0001895,0.021677849036224658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
401777,chr10,27489255,27489540,N,N,N,N,N,59,Distal,27489397,27242356.0,27589397.0,2,0,59,2,5,771,6.22,0.88,0.99,4.83,1.6590000000000001e-06,0.0006474510833333332,-0.15,0.8789,0.9999556432009742,3.16,0.02504,0.3939183784648431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
403520,chr10,33563200,33563362,N,N,N,N,N,3,Distal,33563281,33330657.0,34563281.0,2,0,3,2,5,771,2.14,0.11,0.4,4.84,1.606e-06,0.0006317811279999999,-1.27,0.2047,0.9999556432009742,6.57,0.001225,0.07264411448014471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,NRP1,,0.0,0.0,0.0,0.0,,
404560,chr10,37379336,37379667,37379482,37379501,1.26e-05,-,2,18,Distal,37379491,36379491.0,37976798.0,2,0,18,2,5,771,2.1,0.6,0.48,4.64,4.036e-06,0.0013520678559610705,0.55,0.5839,0.9999556432009742,7.95,0.0005078999999999999,0.04239181119592875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
404663,chr10,37919644,37919869,37919735,37919754,5.69e-05,+,1,18,Distal,37919744,36919744.0,38019744.0,2,0,18,2,5,771,3.31,0.45,0.62,5.34,1.2099999999999998e-07,6.739474838187702e-05,-0.53,0.5986,0.9999556432009742,4.95,0.004301,0.1484623510328921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
405258,chr10,42963333,42963605,42963481,42963500,9.28e-06,+,1,9,Distal,42963490,42863490.0,43079105.0,2,0,9,2,5,771,3.08,0.21,0.39,5.9,5.4110000000000004e-09,4.520739464805825e-06,-0.64,0.5239,0.9999556432009742,6.07,0.001748,0.090622327886136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,RET,,0.0,0.0,0.0,0.0,,
405403,chr10,43417264,43417517,N,N,N,N,N,6,Distal,43417390,43317390.0,43517390.0,2,0,6,2,5,771,2.84,0.86,0.55,5.13,3.65e-07,0.0001777548995049505,1.09,0.274,0.9999556432009742,4.13,0.009095,0.22253560403042366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
406452,chr10,48154802,48155003,48154918,48154937,7.97e-05,-,1,5,Distal,48154927,47775993.0,48289848.0,2,0,5,2,5,771,3.13,0.06,0.35,6.43,2.29e-10,2.7053016106346477e-07,-1.09,0.2755,0.9999556432009742,10.19,0.0001563,0.0188807602561853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
407812,chr10,54976409,54976660,54976537,54976556,1.59e-05,+,1,43,Distal,54976546,53976546.0,55264121.0,2,0,43,2,5,771,3.07,0.46,0.8,4.17,3.356e-05,0.007750311049983227,-0.99,0.3208,0.9999556432009742,8.6,0.00035150000000000003,0.03313471087224429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
407960,chr10,56378091,56378267,56378194,56378213,6.6e-05,-,2,6,Distal,56378203,55378203.0,57339369.0,2,0,6,2,5,771,3.5,0.73,0.5,5.38,9.889e-08,5.654380715116279e-05,0.67,0.5039,0.9999556432009742,4.17,0.008771,0.2180804232519503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
409182,chr10,62541895,62542207,62542088,62542107,6.56e-05,-,1,16,Intron,62542097,62245194.0,62642097.0,2,0,16,2,5,771,2.79,0.09,0.52,5.76,1.2039999999999999e-08,9.048782925764192e-06,-1.72,0.08632000000000001,0.9484811785548976,30.75,6.83e-07,0.00016200002216867467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
409218,chr10,62649081,62649295,N,N,N,N,N,9,Intron,62649188,62549188.0,63158327.0,2,0,9,2,5,771,3.69,0.68,0.61,4.8,1.911e-06,0.0007300709317425084,0.18,0.8601,0.9999556432009742,7.59,0.0006303,0.04857142043648573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,"ADO,NRBF2",,0.0,0.0,0.0,0.0,,
409247,chr10,62728590,62728768,N,N,N,N,N,5,Distal,62728679,62610827.0,63158327.0,2,0,5,2,5,771,4.01,0.3,0.55,6.48,1.6559999999999998e-10,2.0177671221238934e-07,-0.73,0.4643,0.9999556432009742,6.36,0.001417,0.07968501004737788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,"ADO,NRBF2",,0.0,0.0,0.0,0.0,,
409288,chr10,62853784,62853995,62853891,62853910,2.94e-05,+,1,28,Distal,62853900,62610827.0,63158327.0,2,0,28,2,5,771,10.05,0.6,0.91,9.52,2.1989999999999997e-20,1.4841719323529406e-16,-0.52,0.6042,0.9999556432009742,3.62,0.01516,0.2961993370228466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,"ADO,NRBF2",,0.0,0.0,0.0,0.0,,
409855,chr10,65900505,65900806,65900659,65900678,4.39e-05,-,2,42,Distal,65900668,64900668.0,66180929.0,2,0,42,2,5,771,3.19,0.45,0.63,5.4,9.072000000000001e-08,5.248258729411765e-05,-0.6,0.5473,0.9999556432009742,4.19,0.008578,0.2152171712525967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
