id,chr,start,end,motif_start,motif_end,motif_pvalue,motif_strand,#motifs,occupancy_score,annotation,mid_position,domain_100k_1M_left,domain_100k_1M_right,cancer_peaks,normal_peaks,all_peaks,cancer_total,normal_total,all_total,cancer_mean,normal_mean,ctrl_mean,cancer_vs_other_stats,cancer_vs_other_pvalue,cancer_vs_other_adjp,normal_vs_other_stats,normal_vs_other_pvalue,normal_vs_other_adjp,cancer_vs_normal_stats,cancer_vs_normal_pvalue,cancer_vs_normal_adjp,promoter_allgenes,promoter_allgenes_pos,promoter_allgenes_hicor,promoter_allgenes_hicor_pos,promoter_upgenes,promoter_upgenes_pos,promoter_upgenes_hicor,promoter_upgenes_hicor_pos,promoter_upgenes_names,promoter_upgenes_hicor_names,promoter_dngenes,promoter_dngenes_pos,promoter_dngenes_hicor,promoter_dngenes_hicor_pos,promoter_dngenes_names,promoter_dngenes_hicor_names,domain_allgenes,domain_allgenes_pos,domain_allgenes_hicor,domain_allgenes_hicor_pos,domain_upgenes,domain_upgenes_pos,domain_upgenes_hicor,domain_upgenes_hicor_pos,domain_upgenes_names,domain_upgenes_hicor_names,domain_dngenes,domain_dngenes_pos,domain_dngenes_hicor,domain_dngenes_hicor_pos,domain_dngenes_names,domain_dngenes_hicor_names,differential_methy_EachSide150bp,DE_count_EachSide150bp,differential_methy_motif,DE_count_motif
202896,chr4,188130384,188130756,188130536,188130555,3.6e-05,-,1,154,Distal,188130545,187606679.0,189130545.0,16,0,154,23,9,771,6.87,0.19,1.38,12.41,2.1139999999999997e-32,2.5365047810344827e-28,-1.79,0.07337,0.3355947865576145,4.63,6.701e-05,0.0020381561937792697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
202936,chr4,188372971,188373235,188373061,188373080,3.08e-05,-,2,149,Distal,188373070,187606679.0,189202467.0,12,0,149,23,9,771,11.68,0.0,2.55,6.68,4.424e-11,1.63128542903053e-08,-1.26,0.2086,0.5908337937191688,2.43,0.021509999999999998,0.1217051399664672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
203038,chr4,189084698,189085090,N,N,N,N,N,133,Distal,189084894,188084894.0,189202467.0,14,0,133,23,9,771,4.11,0.22,1.22,7.43,2.787e-13,1.658298723422645e-10,-1.68,0.09305,0.3872020409335163,3.71,0.0008414999999999999,0.012934558441993387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
203396,chr5,586847,587190,N,N,N,N,N,106,Distal,587018,431121.0,687018.0,11,0,106,23,9,771,2.43,0.0,0.89,3.96,8.018e-05,0.0039225580741898795,-1.5,0.135,0.4764385496339738,2.68,0.01192,0.0826408757477492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
206387,chr5,10594981,10595331,10595125,10595144,6.94e-05,+,2,111,Intron,10595134,10452876.0,10695134.0,11,0,111,23,9,771,2.94,0.33,1.46,4.04,5.802e-05,0.0030093159481654488,-1.98,0.04772,0.25536812064207703,3.36,0.0021149999999999997,0.02501593249604837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
208301,chr5,17100007,17100266,N,N,N,N,N,83,Distal,17100136,16934223.0,17200136.0,12,0,83,23,9,771,4.01,0.37,1.11,8.39,2.261e-16,2.6116408875838936e-13,-1.41,0.1588,0.5181628923931539,3.24,0.002936,0.031489671491111905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
212883,chr5,39201191,39201532,39201391,39201410,4.93e-05,-,2,89,Intron,39201400,39080786.0,39301400.0,13,0,89,23,9,771,3.33,0.66,1.2,7.73,3.324e-14,2.3961654408376964e-11,-1.28,0.2026,0.5831607186459954,3.7,0.0008624,0.013174914444222537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
214618,chr5,52119794,52120171,N,N,N,N,N,133,Distal,52119982,52007423.0,52693493.0,12,0,133,23,9,771,2.87,0.25,1.11,6.45,1.907e-10,6.016654917506873e-08,-2.04,0.04198,0.234578042548356,3.94,0.00044500000000000003,0.008155004658467762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
221014,chr5,79853976,79854354,79854171,79854190,1.49e-05,-,2,69,Distal,79854180,79703107.0,79954180.0,12,0,69,23,9,771,6.31,0.58,1.88,11.34,1.0499999999999999e-27,6.950485096153844e-24,-2.14,0.032330000000000005,0.1965428866498296,5.96,1.5530000000000004e-06,0.00011875266433411089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
222854,chr5,90113169,90113446,90113309,90113328,5.15e-05,-,1,116,Distal,90113318,89113318.0,90265473.0,13,0,116,23,9,771,3.88,0.58,1.56,4.83,1.658e-06,0.00015758874527129643,-1.3,0.1952,0.5732821152951917,3.99,0.00039539999999999996,0.007471586149538867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
222993,chr5,90849923,90850278,90850163,90850182,4.79e-05,-,2,99,Intron,90850172,90750172.0,90950172.0,13,0,99,23,9,771,2.17,0.51,0.95,5.66,2.115e-08,3.87035442583732e-06,-1.32,0.188,0.5632031714396369,3.72,0.0008259000000000001,0.01276173346575988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
227281,chr5,113824353,113824677,N,N,N,N,N,93,Distal,113824515,113606721.0,114101372.0,11,0,93,23,9,771,3.02,0.42,0.98,9.33,1.087e-19,2.338507259375e-16,-1.68,0.09335,0.3879837184100267,4.1,0.0002895,0.005960112308980531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
228271,chr5,119212020,119212372,119212217,119212236,9.13e-06,-,1,70,Intron,119212226,118988217.0,119335175.0,13,0,70,23,9,771,3.44,0.41,0.91,12.74,6.364e-34,9.524265556521741e-30,-1.66,0.09669,0.3961494513414431,4.19,0.0002234,0.004935339150247096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
230274,chr5,128412177,128412495,128412340,128412359,2.39e-05,-,1,120,Intron,128412349,128213440.0,128675049.0,11,0,120,23,9,771,2.46,0.35,1.11,6.17,1.0730000000000001e-09,2.820482310042001e-07,-2.25,0.0246,0.16242917813605978,4.76,4.628e-05,0.001549785685377955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
230378,chr5,128966387,128966764,N,N,N,N,N,86,Promoter,128966575,128866575.0,129126856.0,11,0,86,23,9,771,2.29,0.3,0.87,6.57,9.219e-11,3.163822009471585e-08,-1.71,0.08800000000000001,0.3747039009395159,3.45,0.001693,0.02133618234906455,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
230665,chr5,130773888,130774214,130774044,130774063,7.49e-05,-,1,86,Distal,130774053,130141898.0,130874053.0,11,0,86,23,9,771,2.8,0.24,0.97,5.89,5.8320000000000005e-09,1.2538781786383511e-06,-1.49,0.1358,0.4779339410050611,4.78,4.362e-05,0.0014830735371394706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
233310,chr5,139862883,139863137,139862996,139863015,1.94e-05,+,1,146,Intron,139863005,139763005.0,139963005.0,12,0,146,23,9,771,6.57,0.73,3.34,6.0,3.0930000000000004e-09,7.198481734279921e-07,-3.13,0.001812,0.02198081704287149,4.55,8.241e-05,0.0023688281373695197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
234169,chr5,142445121,142445542,N,N,N,N,N,84,Intron,142445331,142152045.0,142549012.0,12,0,84,23,9,771,2.86,0.22,0.97,8.34,3.2230000000000003e-16,3.538766614035088e-13,-2.17,0.03013,0.1872561683668864,3.93,0.00046080000000000003,0.008352063693328419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
239937,chr5,168771796,168772096,N,N,N,N,N,139,Intron,168771946,168671946.0,169302707.0,11,0,139,23,9,771,3.01,0.19,1.25,4.83,1.675e-06,0.00015900697393822396,-1.84,0.06564,0.3131304365541327,3.73,0.0007947,0.012409711162273736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,SLIT3,,,0,,0
241163,chr5,172762128,172762405,N,N,N,N,N,38,Exon,172762266,172662266.0,172862266.0,12,0,38,23,9,771,4.03,0.65,0.72,9.02,1.3730000000000001e-18,2.405122180661578e-15,-0.13,0.8948,0.9746271522665388,2.47,0.019280000000000002,0.11345435143475027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
241967,chr5,175036148,175036471,175036325,175036344,1.01e-06,+,2,134,Distal,175036334,174936334.0,175444849.0,11,0,134,23,9,771,3.5,0.45,1.47,4.71,2.965e-06,0.0002566891329225352,-1.52,0.128,0.4632254388132198,3.3,0.002502,0.0281519573417887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
246944,chr6,8608801,8609075,8608944,8608963,4.62e-05,+,1,64,Intron,8608953,8219541.0,8983344.0,11,0,64,23,9,771,2.43,0.57,0.94,5.6,3.0469999999999994e-08,5.330732307496823e-06,-0.9,0.3674,0.7452299654976327,3.06,0.0046630000000000005,0.04357110086052447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
248471,chr6,14002415,14002931,14002797,14002816,1.47e-05,-,1,121,Distal,14002806,13902806.0,14102806.0,12,0,121,23,9,771,2.2,0.1,0.84,6.0,2.959e-09,6.926424382862972e-07,-2.1,0.03631,0.2126830962894896,3.8,0.0006593,0.010839731555693543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
252547,chr6,29414651,29414941,29414788,29414807,2.63e-06,+,1,132,Distal,29414797,28414797.0,30414797.0,12,0,132,23,9,771,3.64,0.0,1.33,3.96,8.277e-05,0.004024669326882328,-1.48,0.1398,0.4854914783819368,2.68,0.0119,0.082555425559788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,87.0,47.0,6.0,4.0,1.0,1.0,0.0,0.0,MDC1,,4.0,0.0,1.0,0.0,"AIF1,HSPA1A,OR14J1,ZSCAN23",OR14J1,,0,,0
256728,chr6,43457681,43457967,N,N,N,N,N,126,Promoter,43457824,43357824.0,43557824.0,13,0,126,23,9,771,7.45,0.7,2.7,7.09,3.0910000000000005e-12,1.4953858320449755e-09,-1.93,0.053860000000000005,0.2762538067352109,3.95,0.0004336,0.00799975382966179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
258126,chr6,48994715,48995159,48994968,48994987,4.7e-06,-,1,150,Distal,48994977,48765549.0,49532328.0,12,0,150,23,9,771,2.44,0.34,1.02,7.12,2.5059999999999996e-12,1.2331687448177267e-09,-2.19,0.028489999999999998,0.1801736409818296,4.74,4.785e-05,0.0015908305234944705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
259456,chr6,55293769,55294046,N,N,N,N,N,113,Distal,55293907,55069353.0,55445828.0,13,0,113,23,9,771,4.91,0.41,1.81,6.63,6.317e-11,2.2543374507772018e-08,-1.96,0.05083,0.2662085376838165,3.38,0.0020469999999999998,0.02444260871752176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
262228,chr6,74964913,74965432,74965403,74965422,1.08e-06,+,1,89,Distal,74965412,74091552.0,75209136.0,12,0,89,23,9,771,2.55,0.42,0.92,7.32,6.285e-13,3.4921519491525417e-10,-1.48,0.1398,0.4854914783819368,3.04,0.00487,0.044907967611444485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
262499,chr6,76230708,76231032,N,N,N,N,N,124,Distal,76230870,75935085.0,77230870.0,11,0,124,23,9,771,2.59,0.41,1.27,4.14,3.866e-05,0.002162211807620441,-1.73,0.08484,0.3666757678640935,3.47,0.001582,0.020321963688610244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
263176,chr6,80457328,80457901,N,N,N,N,N,53,Distal,80457614,80094213.0,80605613.0,13,0,53,23,9,771,3.16,0.93,0.81,11.23,3.0780000000000003e-27,1.8211006452991448e-23,0.4,0.6926,0.9136470993789652,3.02,0.0051719999999999995,0.04680198730233842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
263703,chr6,83605547,83605863,83605701,83605720,6.96e-07,+,2,100,Exon,83605710,83505710.0,83705710.0,11,0,100,23,9,771,2.31,0.11,1.09,5.42,7.853e-08,1.1950117013704687e-05,-2.8,0.005252000000000001,0.05160908258871222,4.37,0.00013630000000000006,0.0034243074483614345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
266157,chr6,97474032,97474338,97474165,97474184,2.98e-05,-,1,88,Intron,97474174,97374174.0,97574174.0,11,0,88,23,9,771,3.05,0.23,0.98,8.87,4.873e-18,7.819847358974357e-15,-2.16,0.03126,0.1920322893651956,3.68,0.0009118,0.013710538020662692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
266781,chr6,101202201,101202559,N,N,N,N,N,40,Distal,101202380,100202380.0,102202380.0,12,0,40,23,9,771,2.45,0.47,0.74,9.73,3.285e-21,9.193045792682924e-18,-1.07,0.2869,0.6763633752028985,3.13,0.003846,0.038075007319633584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
267951,chr6,107079461,107079710,107079564,107079583,1.92e-05,-,1,131,Intron,107079573,106979573.0,107179573.0,11,0,131,23,9,771,5.24,0.36,2.62,4.33,1.686e-05,0.0010892373254504503,-2.38,0.01763,0.1280571785646458,4.88,3.303e-05,0.001205215978692956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
275011,chr6,138382556,138382886,138382547,138382566,3.57e-05,-,1,142,Distal,138382556,138282556.0,138482556.0,11,0,142,23,9,771,3.34,0.42,1.45,5.35,1.161e-07,1.6693109210526318e-05,-1.87,0.06179,0.3014871497724921,3.99,0.0003892,0.0073864632188344265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
276787,chr6,145370565,145370911,145370711,145370730,6.94e-05,-,1,124,Distal,145370720,145028414.0,145929246.0,11,0,124,23,9,771,2.41,0.22,1.03,7.22,1.196e-12,6.29000064171123e-10,-2.78,0.005549,0.05387620789789155,4.13,0.0002652,0.005593142907910054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
277181,chr6,147468680,147469011,147468832,147468851,7.76e-06,-,1,141,Distal,147468841,146785176.0,147568841.0,11,0,141,23,9,771,2.69,0.44,1.29,5.5,5.007e-08,8.131549900920029e-06,-2.14,0.03302,0.1994395948376456,4.39,0.0001284,0.0032789629646116183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
278325,chr6,151052437,151052676,151052558,151052577,9.98e-05,+,1,50,Intron,151052567,150952567.0,151324428.0,11,0,50,23,9,771,4.59,1.23,0.92,7.68,4.823e-14,3.374281572154471e-11,0.42,0.6726,0.9064110103416484,2.26,0.03095,0.15367716250622082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
284285,chr7,1419678,1420091,N,N,N,N,N,98,Distal,1419884,1319884.0,1579681.0,14,0,98,23,9,771,2.54,0.37,1.12,4.66,3.645e-06,0.0003047514822686422,-1.57,0.1173,0.44199144891681535,4.08,0.0003047,0.006189563773974624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
287674,chr7,13863367,13863757,13863520,13863539,6.76e-06,+,2,140,Distal,13863529,12863529.0,14458032.0,14,0,140,23,9,771,2.79,0.89,1.18,7.89,1.0290000000000001e-14,8.114472405498282e-12,-0.92,0.3558,0.7362854872938673,4.53,8.777e-05,0.002482167905763464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
291317,chr7,28205469,28205860,N,N,N,N,N,75,Intron,28205664,28096816.0,28305664.0,12,0,75,23,9,771,3.33,0.59,0.99,10.29,2.246e-23,8.137955442105262e-20,-1.15,0.2511,0.6401962902473168,3.65,0.0010019999999999999,0.014672037817717747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
293507,chr7,34846165,34846447,N,N,N,N,N,85,Intron,34846306,34746306.0,34946306.0,11,0,85,23,9,771,2.8,0.37,1.15,7.11,2.614e-12,1.2808209295373665e-09,-2.17,0.030239999999999996,0.18771950369702434,4.11,0.00027810000000000004,0.005788773467783389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
296605,chr7,45392002,45392386,45392216,45392235,8.17e-06,+,1,138,Distal,45392225,45260194.0,45663486.0,11,0,138,23,9,771,3.83,0.23,1.34,5.32,1.376e-07,1.9324322807017543e-05,-1.6,0.1096,0.42548337807051184,2.03,0.05101,0.2097524984470195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-23.96428571428571,14,-30.5,2
302364,chr7,75439015,75439338,N,N,N,N,N,124,Exon,75439176,75046566.0,75539176.0,11,0,124,23,9,771,2.7,0.94,1.38,6.21,8.588e-10,2.3313202886435328e-07,-1.35,0.1764,0.5460307441896017,3.13,0.003906,0.03848471024158461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
302571,chr7,76073394,76073663,76073522,76073541,8.24e-06,+,3,104,Distal,76073531,75973531.0,76178308.0,12,0,104,23,9,771,4.82,0.36,1.92,4.95,9.192e-07,9.671464722604307e-05,-1.71,0.08749,0.3734053304691229,3.84,0.0005965,0.010083930420155686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,-49.25,2,,0
305939,chr7,91247528,91247876,91247685,91247704,1.25e-05,+,1,153,Distal,91247694,91034661.0,91347694.0,14,0,153,23,9,771,2.4,1.36,1.35,4.23,2.627e-05,0.0015741169666637653,0.03,0.9735,0.9940825920569584,1.84,0.07597000000000001,0.2654833330626044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
307680,chr7,98027334,98027922,N,N,N,N,N,149,Distal,98027628,97927628.0,98127628.0,13,0,149,23,9,771,2.38,0.27,0.93,4.91,1.101e-06,0.00011229041911111109,-1.42,0.1546,0.5112309348371168,4.38,0.0001322,0.003347074907138391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
307814,chr7,98412068,98412341,98412214,98412233,1.1e-05,+,1,120,Distal,98412223,98312223.0,98512223.0,14,0,120,23,9,771,3.74,1.22,1.56,6.39,2.788e-10,8.432952776801407e-08,-0.63,0.5276,0.8454236610997963,3.4,0.001905,0.02322231903176683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
308787,chr7,101397820,101398225,101397960,101397979,4.83e-05,-,1,143,Intron,101397969,101297969.0,101497969.0,11,0,143,23,9,771,2.45,0.41,1.25,5.35,1.163e-07,1.6718373919398623e-05,-2.41,0.015969999999999998,0.11911775171457355,4.44,0.0001123,0.0029760018746631768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
309100,chr7,102331790,102332307,N,N,N,N,N,145,Distal,102332048,102232048.0,102432048.0,11,0,145,23,9,771,2.53,0.38,1.13,5.62,2.6389999999999997e-08,4.6932682278481e-06,-1.92,0.05492999999999999,0.2796997409023668,3.98,0.0004007,0.007547910917448766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
313917,chr7,119320287,119320646,N,N,N,N,N,125,Distal,119320466,119220466.0,120272375.0,11,0,125,23,9,771,2.43,0.42,1.14,5.72,1.539e-08,2.9332564534883724e-06,-2.07,0.03916,0.22382358747000755,4.16,0.0002434,0.00525656801455595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
314423,chr7,122002175,122002458,122002323,122002342,4.27e-05,+,1,60,Intron,122002332,121902332.0,122102332.0,12,0,60,23,9,771,3.77,0.32,1.01,12.28,7.632e-32,8.209515824999997e-28,-2.07,0.03884,0.22264896671746065,4.36,0.0001415,0.0035205169316949764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
314424,chr7,122006837,122007118,122006983,122007002,1.26e-05,-,1,107,Intron,122006992,121906992.0,122106992.0,11,0,107,23,9,771,3.24,0.35,1.39,5.28,1.66e-07,2.2669949216425312e-05,-1.91,0.05621,0.2838554490372272,4.73,4.92e-05,0.0016237155704697988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0,,0
